BFGS+LiFukushima ($\xi$=1.0)<linestyle=dashed>,BFGS+LiFukushima ($\xi$=0.8),BFGS+LiFukushima ($\xi$=0.1),BFGS+Powell ($\xi$=1.0)<linestyle=dashed>,BFGS+Powell ($\xi$=0.8),BFGS+Powell ($\xi$=0.1),preconvex+LiFukushima ($\xi$=1.0)<linestyle=dashed>,preconvex+LiFukushima ($\xi$=0.8),preconvex+LiFukushima ($\xi$=0.1),preconvex+Powell ($\xi$=1.0)<linestyle=dashed>,preconvex+Powell ($\xi$=0.8),preconvex+Powell ($\xi$=0.1),CG(HagerZhang)<linestyle=dotted>,CG(DaiYuan)<linestyle=dotted>
0.06116914749145508,0.06107687950134277,0.04651021957397461,0.07426619529724121,0.07064414024353027,0.05892300605773926,0.07279372215270996,0.06701302528381348,0.06940007209777832,0.06973695755004883,0.07206416130065918,0.06618499755859375,0.057272911071777344,0.0701909065246582
0.13065719604492188,0.11771273612976074,0.09477519989013672,0.08473706245422363,0.09027791023254395,0.0811300277709961,0.09304118156433105,0.1087181568145752,0.09474992752075195,0.11317586898803711,0.1030890941619873,0.16385793685913086,0.1486492156982422,0.3840479850769043
0.21822404861450195,0.11474871635437012,0.07787609100341797,0.10084104537963867,0.08308696746826172,0.08141803741455078,0.10401415824890137,0.1009969711303711,0.08615326881408691,0.08538126945495605,0.11692476272583008,0.08403563499450684,0.0917510986328125,0.08805418014526367
0.10306119918823242,0.06650614738464355,0.07987809181213379,0.06741786003112793,0.06602120399475098,0.06438803672790527,0.18477797508239746,0.06967496871948242,0.07280588150024414,0.09014511108398438,0.09749889373779297,0.0584259033203125,0.05920267105102539,0.10736322402954102
0.15068602561950684,0.0947260856628418,0.07498407363891602,0.10042071342468262,0.10155415534973145,0.11952877044677734,0.09374713897705078,0.08509492874145508,0.07499408721923828,0.08911895751953125,0.09252190589904785,0.07678985595703125,0.06156802177429199,0.11137199401855469
0.09307694435119629,0.06428885459899902,0.05862283706665039,0.08100509643554688,0.06581616401672363,0.07138514518737793,0.08939003944396973,0.09191608428955078,0.0712430477142334,0.07637596130371094,0.07999110221862793,0.08694314956665039,0.0560150146484375,0.054521799087524414
0.10234403610229492,0.07816100120544434,0.0993189811706543,0.09057426452636719,0.0802619457244873,0.08217906951904297,0.11626601219177246,0.09826898574829102,0.08009028434753418,0.09936285018920898,0.08690905570983887,0.07214117050170898,0.0715792179107666,0.0816807746887207
0.08701086044311523,0.0722038745880127,0.060990095138549805,0.058673858642578125,0.0708317756652832,0.07196688652038574,0.06895184516906738,0.10129117965698242,0.07370328903198242,0.09801697731018066,0.08632183074951172,0.06826591491699219,0.054769277572631836,0.05573892593383789
0.0838310718536377,0.07577395439147949,0.0626521110534668,0.07367229461669922,0.07074809074401855,0.05990481376647949,0.091217041015625,0.09119606018066406,0.06786298751831055,0.09480094909667969,0.09779572486877441,0.06792211532592773,0.07185101509094238,0.16013526916503906
0.11501908302307129,0.13177704811096191,0.1059567928314209,0.1317732334136963,0.15618014335632324,0.13631224632263184,0.21243000030517578,0.2057030200958252,0.10030531883239746,0.1655261516571045,0.169586181640625,0.13444995880126953,0.08717703819274902,0.15501713752746582
